Id,Id2,census.tract,median_age,married,high_school_and_higher,mean_income,Unemployment_rate,median_rent
1400000US36081099701,36081099701,"Census Tract 997.01, Queens County, New York",48.60,50.80,92.80,83749.00,13.40,1659.00
1400000US36081099703,36081099703,"Census Tract 997.03, Queens County, New York",49.80,53.80,93.80,114845.00,3.60,2800.00
1400000US36081099704,36081099704,"Census Tract 997.04, Queens County, New York",51.50,52.40,94.50,83495.00,6.20,1788.00
1400000US36081099705,36081099705,"Census Tract 997.05, Queens County, New York",44.40,62.80,93.20,110036.00,15.70,2800.00
1400000US36081099801,36081099801,"Census Tract 998.01, Queens County, New York",35.00,30.40,73.30,73673.00,6.60,1167.00
1400000US36081099802,36081099802,"Census Tract 998.02, Queens County, New York",38.90,31.00,78.50,51225.00,11.80,876.00
1400000US36081100801,36081100801,"Census Tract 1008.01, Queens County, New York",29.60,46.70,81.00,93195.00,7.70,1596.00
1400000US36081100802,36081100802,"Census Tract 1008.02, Queens County, New York",31.20,35.70,75.80,65303.00,9.90,1242.00
1400000US36081101001,36081101001,"Census Tract 1010.01, Queens County, New York",33.90,28.60,64.10,43114.00,12.50,1034.00
1400000US36081101002,36081101002,"Census Tract 1010.02, Queens County, New York",31.70,50.50,83.30,56881.00,8.50,1028.00
1400000US36081101700,36081101700,"Census Tract 1017, Queens County, New York",47.40,55.10,83.30,70231.00,16.40,1150.00
1400000US36081102900,36081102900,"Census Tract 1029, Queens County, New York",45.40,49.20,73.80,75941.00,10.00,1719.00
1400000US36081103201,36081103201,"Census Tract 1032.01, Queens County, New York",32.00,31.80,60.20,47461.00,12.00,941.00
1400000US36081103202,36081103202,"Census Tract 1032.02, Queens County, New York",28.30,50.80,64.60,77263.00,10.30,1331.00
1400000US36081103300,36081103300,"Census Tract 1033, Queens County, New York",40.70,61.40,83.40,95144.00,6.10,1727.00
1400000US36081103900,36081103900,"Census Tract 1039, Queens County, New York",43.50,56.40,88.20,87581.00,10.90,1748.00
1400000US36081104700,36081104700,"Census Tract 1047, Queens County, New York",41.40,57.40,84.40,70405.00,7.70,1408.00
1400000US36081105900,36081105900,"Census Tract 1059, Queens County, New York",45.10,55.80,85.40,109990.00,7.20,1750.00
1400000US36081107201,36081107201,"Census Tract 1072.01, Queens County, New York",43.00,58.60,83.50,76885.00,13.50,1219.00
1400000US36081108500,36081108500,"Census Tract 1085, Queens County, New York",42.10,59.90,85.70,85392.00,8.00,1564.00
1400000US36081109300,36081109300,"Census Tract 1093, Queens County, New York",45.90,62.10,94.60,118699.00,10.70,1910.00
1400000US36081109700,36081109700,"Census Tract 1097, Queens County, New York",37.80,46.20,98.30,100322.00,4.90,1632.00
1400000US36081109900,36081109900,"Census Tract 1099, Queens County, New York",38.80,57.90,87.30,86184.00,4.90,1441.00
1400000US36081111300,36081111300,"Census Tract 1113, Queens County, New York",43.60,59.70,88.60,99257.00,8.50,1628.00
1400000US36081112300,36081112300,"Census Tract 1123, Queens County, New York",40.20,53.80,84.90,84248.00,10.00,1733.00
1400000US36081112900,36081112900,"Census Tract 1129, Queens County, New York",38.50,51.20,96.70,99155.00,7.10,1680.00
1400000US36081113300,36081113300,"Census Tract 1133, Queens County, New York",41.50,50.80,92.50,99107.00,9.50,2000.00
1400000US36081113900,36081113900,"Census Tract 1139, Queens County, New York",40.40,54.10,88.40,69426.00,6.10,1397.00
1400000US36081114100,36081114100,"Census Tract 1141, Queens County, New York",49.80,66.10,93.50,125779.00,8.80,1705.00
1400000US36081114700,36081114700,"Census Tract 1147, Queens County, New York",49.30,60.70,90.20,106823.00,8.10,2800.00
1400000US36081115100,36081115100,"Census Tract 1151, Queens County, New York",44.40,68.30,91.30,117898.00,2.90,1625.00
1400000US36081115500,36081115500,"Census Tract 1155, Queens County, New York",35.70,54.20,73.30,89883.00,5.90,1430.00
1400000US36081115700,36081115700,"Census Tract 1157, Queens County, New York",40.70,56.90,85.40,73662.00,8.50,1408.00
1400000US36081115900,36081115900,"Census Tract 1159, Queens County, New York",41.20,55.30,80.20,69743.00,7.70,1393.00
1400000US36081116100,36081116100,"Census Tract 1161, Queens County, New York",47.60,47.20,72.80,61526.00,12.40,1404.00
1400000US36081116300,36081116300,"Census Tract 1163, Queens County, New York",46.80,47.90,68.60,54606.00,11.90,1355.00
1400000US36081116700,36081116700,"Census Tract 1167, Queens County, New York",38.30,43.40,70.60,53174.00,5.40,1399.00
1400000US36081117100,36081117100,"Census Tract 1171, Queens County, New York",37.50,51.30,80.50,53399.00,10.40,1297.00
1400000US36081117500,36081117500,"Census Tract 1175, Queens County, New York",43.80,51.60,83.00,79234.00,4.30,1576.00
1400000US36081118100,36081118100,"Census Tract 1181, Queens County, New York",34.50,47.20,83.00,70733.00,12.70,1428.00
1400000US36081118500,36081118500,"Census Tract 1185, Queens County, New York",40.80,44.10,81.00,72110.00,10.00,1472.00
1400000US36081118700,36081118700,"Census Tract 1187, Queens County, New York",38.60,52.10,72.80,63082.00,11.10,1260.00
1400000US36081118900,36081118900,"Census Tract 1189, Queens County, New York",35.70,50.10,79.80,87049.00,5.40,1367.00
1400000US36081119100,36081119100,"Census Tract 1191, Queens County, New York",39.00,54.10,84.20,67886.00,6.70,1657.00
1400000US36081119300,36081119300,"Census Tract 1193, Queens County, New York",41.50,56.70,79.70,73808.00,12.00,1342.00
1400000US36081119500,36081119500,"Census Tract 1195, Queens County, New York",42.80,51.80,85.40,101284.00,10.00,1664.00
1400000US36081119900,36081119900,"Census Tract 1199, Queens County, New York",42.30,64.80,86.90,74445.00,10.00,1601.00
1400000US36081120100,36081120100,"Census Tract 1201, Queens County, New York",38.80,55.30,73.70,70392.00,9.00,1316.00
1400000US36081120300,36081120300,"Census Tract 1203, Queens County, New York",39.10,58.70,79.60,72007.00,19.90,1615.00
1400000US36081120500,36081120500,"Census Tract 1205, Queens County, New York",46.90,60.70,66.10,37452.00,12.40,886.00
1400000US36081120700,36081120700,"Census Tract 1207, Queens County, New York",42.80,53.70,84.30,93589.00,4.90,1672.00
1400000US36081121500,36081121500,"Census Tract 1215, Queens County, New York",40.90,59.20,79.00,80208.00,12.00,1395.00
1400000US36081122300,36081122300,"Census Tract 1223, Queens County, New York",42.30,50.80,88.70,89732.00,7.90,1820.00
1400000US36081122701,36081122701,"Census Tract 1227.01, Queens County, New York",43.10,62.20,86.60,61401.00,10.50,1135.00
1400000US36081122702,36081122702,"Census Tract 1227.02, Queens County, New York",32.00,33.90,75.50,29677.00,20.10,530.00
1400000US36081124100,36081124100,"Census Tract 1241, Queens County, New York",37.00,55.90,93.30,81112.00,14.20,1628.00
1400000US36081124700,36081124700,"Census Tract 1247, Queens County, New York",43.20,70.60,91.90,99660.00,4.30,1660.00
1400000US36081125700,36081125700,"Census Tract 1257, Queens County, New York",40.80,49.70,85.50,72407.00,13.00,1399.00
1400000US36081126500,36081126500,"Census Tract 1265, Queens County, New York",43.30,49.60,84.80,78175.00,12.80,961.00
1400000US36081126700,36081126700,"Census Tract 1267, Queens County, New York",20.30,25.80,84.00,80231.00,18.70,1392.00
1400000US36081127700,36081127700,"Census Tract 1277, Queens County, New York",41.40,59.50,95.60,127784.00,4.60,1945.00
1400000US36081129102,36081129102,"Census Tract 1291.02, Queens County, New York",44.90,61.60,93.50,122912.00,8.20,1116.00
1400000US36081129103,36081129103,"Census Tract 1291.03, Queens County, New York",46.80,49.90,93.70,76248.00,10.30,1141.00
1400000US36081129104,36081129104,"Census Tract 1291.04, Queens County, New York",44.40,50.90,92.10,95840.00,4.90,1046.00
1400000US36081130100,36081130100,"Census Tract 1301, Queens County, New York",41.60,50.80,90.10,78366.00,2.40,1280.00
1400000US36081133300,36081133300,"Census Tract 1333, Queens County, New York",48.20,57.30,89.30,103821.00,11.20,1634.00
1400000US36081133900,36081133900,"Census Tract 1339, Queens County, New York",34.50,56.60,83.40,110992.00,13.80,2800.00
1400000US36081134100,36081134100,"Census Tract 1341, Queens County, New York",41.20,57.50,83.20,98531.00,9.70,1750.00
1400000US36081134700,36081134700,"Census Tract 1347, Queens County, New York",38.90,50.20,89.50,73600.00,9.90,1560.00
1400000US36081136700,36081136700,"Census Tract 1367, Queens County, New York",42.90,54.30,89.60,83980.00,5.00,1731.00
1400000US36081137700,36081137700,"Census Tract 1377, Queens County, New York",38.80,54.80,92.60,77279.00,4.60,1489.00
1400000US36081138501,36081138501,"Census Tract 1385.01, Queens County, New York",40.50,67.50,86.20,82486.00,8.70,1901.00
1400000US36081140300,36081140300,"Census Tract 1403, Queens County, New York",45.10,60.30,85.00,88195.00,11.60,1800.00
1400000US36081140901,36081140901,"Census Tract 1409.01, Queens County, New York",46.70,57.40,92.00,95383.00,6.80,1125.00
1400000US36081140902,36081140902,"Census Tract 1409.02, Queens County, New York",42.50,65.00,86.60,104536.00,6.80,2800.00
1400000US36081141700,36081141700,"Census Tract 1417, Queens County, New York",39.70,58.30,79.70,88257.00,10.20,1740.00
1400000US36081142900,36081142900,"Census Tract 1429, Queens County, New York",45.90,63.50,89.70,85565.00,5.90,1711.00
1400000US36081143500,36081143500,"Census Tract 1435, Queens County, New York",40.80,56.40,82.00,94080.00,6.80,1729.00
1400000US36081144100,36081144100,"Census Tract 1441, Queens County, New York",45.30,53.00,88.00,97017.00,7.80,1591.00
1400000US36081144700,36081144700,"Census Tract 1447, Queens County, New York",42.90,52.70,83.30,83286.00,8.00,1798.00
1400000US36081145101,36081145101,"Census Tract 1451.01, Queens County, New York",42.00,61.40,85.80,86338.00,3.80,1780.00
1400000US36081145102,36081145102,"Census Tract 1451.02, Queens County, New York",39.80,55.20,85.70,94688.00,7.00,1829.00
1400000US36081145900,36081145900,"Census Tract 1459, Queens County, New York",44.90,51.70,78.40,87357.00,8.50,1461.00
1400000US36081146300,36081146300,"Census Tract 1463, Queens County, New York",46.50,41.40,79.90,89528.00,8.90,1544.00
1400000US36081146700,36081146700,"Census Tract 1467, Queens County, New York",37.30,40.70,92.80,90268.00,8.90,1523.00
1400000US36081147100,36081147100,"Census Tract 1471, Queens County, New York",44.30,51.70,93.80,96889.00,12.30,1805.00
1400000US36081147900,36081147900,"Census Tract 1479, Queens County, New York",41.20,57.70,90.90,101690.00,9.60,1590.00
1400000US36081148300,36081148300,"Census Tract 1483, Queens County, New York",43.00,58.40,97.90,160783.00,7.20,1734.00
1400000US36081150701,36081150701,"Census Tract 1507.01, Queens County, New York",47.10,69.80,92.60,108083.00,4.00,1525.00
1400000US36081150702,36081150702,"Census Tract 1507.02, Queens County, New York",49.50,52.00,89.90,91399.00,4.20,1420.00
1400000US36081152901,36081152901,"Census Tract 1529.01, Queens County, New York",42.30,63.80,88.60,100563.00,6.40,2800.00
1400000US36081152902,36081152902,"Census Tract 1529.02, Queens County, New York",47.00,45.30,89.50,83851.00,8.00,1722.00
1400000US36081155101,36081155101,"Census Tract 1551.01, Queens County, New York",81.40,44.40,97.20,92034.00,7.10,2800.00
1400000US36081155102,36081155102,"Census Tract 1551.02, Queens County, New York",49.30,43.50,91.30,89016.00,9.10,1203.00
1400000US36081156700,36081156700,"Census Tract 1567, Queens County, New York",36.70,34.60,61.60,82666.00,0.30,1604.00
1400000US36081157101,36081157101,"Census Tract 1571.01, Queens County, New York",38.60,62.30,90.20,98490.00,8.80,1155.00
1400000US36081157102,36081157102,"Census Tract 1571.02, Queens County, New York",40.50,59.00,85.30,89163.00,9.60,1600.00
1400000US36081157901,36081157901,"Census Tract 1579.01, Queens County, New York",45.60,57.40,91.70,98485.00,6.50,1408.00
1400000US36081157902,36081157902,"Census Tract 1579.02, Queens County, New York",40.30,60.40,88.40,106267.00,8.60,1892.00
1400000US36081157903,36081157903,"Census Tract 1579.03, Queens County, New York",46.00,51.50,85.20,88446.00,10.90,1502.00
1400000US36081161700,36081161700,"Census Tract 1617, Queens County, New York",39.50,55.60,91.20,99438.00,5.20,1247.00
1400000US36081162100,36081162100,"Census Tract 1621, Queens County, New York",38.30,55.00,85.60,89326.00,7.70,1513.00
1400000US36085000300,36085000300,"Census Tract 3, Richmond County, New York",43.20,41.20,89.60,68933.00,12.50,1149.00
1400000US36085000600,36085000600,"Census Tract 6, Richmond County, New York",49.50,44.10,85.50,74771.00,6.70,572.00
1400000US36085000700,36085000700,"Census Tract 7, Richmond County, New York",32.00,36.70,80.10,59348.00,5.90,979.00
1400000US36085000800,36085000800,"Census Tract 8, Richmond County, New York",37.50,53.70,87.80,84283.00,4.30,1404.00
1400000US36085000900,36085000900,"Census Tract 9, Richmond County, New York",29.50,44.40,87.20,68348.00,9.20,1178.00
1400000US36085001100,36085001100,"Census Tract 11, Richmond County, New York",33.30,38.70,79.10,60073.00,7.70,1173.00
1400000US36085001700,36085001700,"Census Tract 17, Richmond County, New York",37.30,47.50,85.10,82177.00,9.30,1071.00
1400000US36085001800,36085001800,"Census Tract 18, Richmond County, New York",24.50,62.80,96.50,78628.00,6.50,1446.00
1400000US36085002001,36085002001,"Census Tract 20.01, Richmond County, New York",39.10,48.30,87.50,100922.00,10.60,1182.00
1400000US36085002002,36085002002,"Census Tract 20.02, Richmond County, New York",42.20,58.10,87.60,108311.00,6.40,1571.00
1400000US36085002100,36085002100,"Census Tract 21, Richmond County, New York",31.70,35.80,72.40,58962.00,8.70,1198.00
1400000US36085002700,36085002700,"Census Tract 27, Richmond County, New York",32.50,25.50,67.30,48953.00,15.00,1388.00
1400000US36085002900,36085002900,"Census Tract 29, Richmond County, New York",30.40,29.30,75.70,58163.00,8.40,1035.00
1400000US36085003300,36085003300,"Census Tract 33, Richmond County, New York",34.80,49.90,91.40,89163.00,5.00,1190.00
1400000US36085003600,36085003600,"Census Tract 36, Richmond County, New York",37.50,54.10,84.10,87846.00,3.40,1356.00
1400000US36085003900,36085003900,"Census Tract 39, Richmond County, New York",31.20,32.70,91.80,81407.00,12.30,1337.00
1400000US36085004000,36085004000,"Census Tract 40, Richmond County, New York",30.30,35.30,74.40,55557.00,13.40,741.00
1400000US36085004700,36085004700,"Census Tract 47, Richmond County, New York",30.10,27.80,84.90,96116.00,9.20,1360.00
1400000US36085005000,36085005000,"Census Tract 50, Richmond County, New York",41.30,52.60,91.50,82225.00,9.10,1491.00
1400000US36085005900,36085005900,"Census Tract 59, Richmond County, New York",38.60,49.80,95.80,107448.00,7.90,1247.00
1400000US36085006400,36085006400,"Census Tract 64, Richmond County, New York",37.50,43.80,85.00,63300.00,11.50,557.00
1400000US36085006700,36085006700,"Census Tract 67, Richmond County, New York",43.60,54.30,97.90,110142.00,7.80,1157.00
1400000US36085007000,36085007000,"Census Tract 70, Richmond County, New York",38.70,49.80,86.70,80880.00,7.00,1328.00
1400000US36085007400,36085007400,"Census Tract 74, Richmond County, New York",40.80,57.20,80.20,75493.00,9.10,966.00
1400000US36085007500,36085007500,"Census Tract 75, Richmond County, New York",32.60,40.20,73.80,72034.00,3.70,1448.00
1400000US36085007700,36085007700,"Census Tract 77, Richmond County, New York",29.50,33.20,88.10,65171.00,3.30,1163.00
1400000US36085008100,36085008100,"Census Tract 81, Richmond County, New York",43.70,32.80,83.10,60960.00,7.80,871.00
1400000US36085009601,36085009601,"Census Tract 96.01, Richmond County, New York",49.40,46.30,87.30,80025.00,7.10,1205.00
1400000US36085009602,36085009602,"Census Tract 96.02, Richmond County, New York",39.40,54.20,89.20,80192.00,7.00,1228.00
1400000US36085009700,36085009700,"Census Tract 97, Richmond County, New York",34.10,42.90,90.10,84165.00,14.40,1160.00
1400000US36085010500,36085010500,"Census Tract 105, Richmond County, New York",36.40,43.70,84.80,78418.00,14.60,1195.00
1400000US36085011201,36085011201,"Census Tract 112.01, Richmond County, New York",37.90,58.60,91.90,86164.00,8.60,1443.00
